3.6031,4
3.9445,4
3.3874,4
3.4139,3
3.7988,4
3.1679,2
3.3828,3
3.7369,4
3.6931,5
3.7557,4
3.901,4
3.5354,4
3.4611,3
3.5666,3
3.8187,5
2.2088,1
2.8358,2
3.2393,3
2.5672,2
2.6894,3
3.5578,2
2.3955,1
2.886,1
3.3274,1
2.8525,1
4.1127,4
3.3396,1
4.3713,5
3.3525,4
4.0918,5
4.5615,4
4.4333,5
3.7063,4
4.0906,3
4.0056,5
2.3903,3
3.9074,5
2.1821,1
2.6173,2
4.6008,4
4.3541,5
4.1002,5
4.6105,4
3.5844,4
2.8288,3
2.926,1
2.3471,4
2.8858,2
2.7732,3
2.6987,2
2.8163,3
2.5329,3
2.1189,1
1.9788,4
3.0419,4
2.9437,4
2.9473,4
2.3519,2
3.1195,4
3.6945,4
2.94,2
3.9152,4
3.2957,3
3.5634,4
1.5613,3
2.1666,3
2.7704,4
2.7158,3
3.3986,3
2.916,4
3.0942,4
2.7892,4
2.6581,4
3.0916,4
2.7548,2
3.8287,4
3.7587,4
3.6783,3
3.5829,2
3.4768,4
3.9164,5
3.6288,2
3.4854,3
3.7797,3
3.8366,4
4.1363,4
3.822,5
3.8155,3
3.5608,3
3.7135,3
3.3304,4
2.9308,5
3.4613,5
3.1238,5
2.8945,3
2.627,4
3.058,5
2.8814,2
2.4283,2
2.8946,3
2.5997,3
2.3257,2
2.3313,3
2.3491,2
2.0545,1
2.0306,3
2.0089,3
1.6138,1
4.1118,4
4.1808,5
3.7907,4
3.8651,4
3.9325,4
3.6898,3
3.7407,3
4.8518,5
4.7176,5
4.1367,4
3.9743,4
4.1565,4
3.9724,5
3.6114,4
4.0117,2
4.4587,2
3.975,4
4.1563,3
3.4241,4
4.0014,3
3.6938,4
3.6191,4
3.6126,2
3.1482,3
2.4991,4
2.5091,3
2.5942,1
2.7921,5
2.5519,2
2.1959,3
2.6636,4
1.9359,2
3.425,4
3.2293,4
3.2528,2
3.4729,2
2.9004,3
3.4199,2
3.218,3
3.1335,4
2.9705,2
2.8126,2
2.9996,2
2.6221,4
2.5172,5
3.2075,3
2.5975,3
3.11,4
3.101,3
2.5639,4
2.7614,5
2.5902,4
2.6375,3
2.6838,3
2.6264,4
2.7571,4
2.708,3
2.4386,4
2.1957,3
2.4831,2
2.4688,5
3.2744,5
2.7226,1
5.0541,4
4.5161,5
4.7353,5
4.7796,5
4.8896,5
4.9693,5
4.9055,5
3.4768,4
3.9506,3
3.5593,2
3.627,3
3.6287,2
3.3384,2
4.4199,4
4.7019,5
4.6006,5
4.3363,3
4.2692,5
3.5701,4
3.7676,3
3.8406,2
3.7383,4
3.7356,3
3.6845,3
3.9021,5
3.4925,4
3.3608,3
3.3402,3
3.5642,3
3.8919,4
3.7769,4
3.4874,4
3.9937,4
3.2895,4
3.6615,2
3.8778,3
3.8923,3
3.7707,3
3.4991,1
4.2697,4
3.3872,2
3.3843,4
3.672,4
3.6411,3
3.8362,3
3.7239,2
3.8514,3
3.6882,2
3.8406,3
4.1248,3
2.3772,1
3.1504,3
3.7192,2
2.9026,2
3.2516,1
3.5648,3
3.7689,5
3.5489,3
3.7852,5
3.922,1
3.7345,4
3.0296,3
3.8644,4
3.0709,4
3.9164,4
3.9158,4
3.515,2
3.4968,3
3.4973,4
3.5628,3
3.9787,4
3.6831,4
3.5851,2
3.9055,2
3.4061,3
3.4324,2
3.8264,2
3.6609,5
3.1501,4
3.6165,3
3.5072,2
3.6197,5
3.1469,3
3.8619,2
3.7463,1
3.3043,5
3.8623,1
3.5088,1
3.11,3
3.4148,3
3.2895,2
3.4256,3
3.6786,4
3.7485,4
3.6754,3
3.7436,4
3.0016,3
3.5938,4
3.7086,3
3.5907,1
3.1191,4
3.4932,4
3.3618,4
3.5053,3
3.0335,5
3.2917,3
3.3285,5
3.172,4
3.2147,3
3.8503,3
3.4143,4
3.6927,4
3.5078,3
3.0784,4
3.4178,3
3.4243,4
3.6527,3
3.3613,3
3.388,2
3.1071,3
2.9795,1
2.5453,4
3.0384,1
3.639,4
3.9539,3
4.2962,4
4.0909,5
3.9043,3
4.601,5
4.0125,4
4.6792,5
4.7456,4
4.7253,5
4.0962,5
4.6157,4
4.2905,5
4.3844,5
4.4841,3
4.0557,4
4.0332,3
3.8947,5
4.9322,4
4.611,4
3.9272,4
4.8279,5
3.6486,4
4.6868,5
4.4818,4
4.8029,4
4.0062,4
4.0684,4
3.3434,5
4.0531,4
3.7438,3
3.8815,4
3.5636,4
3.1285,1
4.0812,4
4.8766,5
4.4742,4
4.6904,5
4.4907,4
4.152,4
4.243,4
3.6933,5
3.5108,5
3.6689,5
3.5736,5
3.0179,1
3.3352,5
3.832,4
3.4963,3
3.2439,4
3.0903,4
2.8506,4
3.197,3
2.5253,3
3.5343,4
3.6422,4
4.2512,3
3.0999,2
3.4625,3
4.1922,5
3.62,4
3.3669,3
3.7889,4
3.3535,4
3.6478,3
3.1352,2
3.2762,2
3.5032,4
2.9017,3
2.6035,1
2.8144,2
2.7719,4
1.8768,1
1.5716,1
2.115,4
4.1308,5
3.5898,5
4.124,4
4.2027,3
4.2177,3
4.0558,3
4.1833,3
3.798,4
4.06,5
3.7705,4
3.9753,4
3.9926,3
3.9162,4
4.0233,4
3.7618,4
4.0695,3
3.8755,3
3.8465,4
3.8304,4
3.57,4
3.9906,5
3.8723,3
3.6362,4
3.4269,3
3.3756,4
3.7554,4
4.2468,3
4.4157,4
4.9199,4
3.4475,4
3.709,1
3.6099,4
3.4454,4
3.6177,3
3.1839,4
3.405,3
3.8575,3
3.4745,1
3.32,2
3.5281,1
4.5083,3
3.9982,3
4.065,3
3.7393,3
3.8741,4
4.0859,3
3.6657,4
3.858,4
3.2147,4
2.0179,2
2.4771,3
2.7424,4
2.5586,3
1.9175,2
2.4056,2
2.6807,3
2.2541,2
1.873,2
2.9354,2
2.2924,2
2.5463,2
2.1747,2
2.1842,3
2.757,3
2.3492,2
2.4535,3
2.4863,2
2.299,2
2.2685,2
1.9225,3
1.8718,3
2.2805,3
2.2735,2
2.3874,2
2.1341,1
2.4035,2
2.2535,3
1.8111,4
1.7583,2
3.2886,1
4.9446,1
4.904,1
3.299,1
0.95528,5
4.478,4
4.2661,5
4.1365,4
3.1817,4
2.9518,2
2.7885,3
2.0992,3
2.3187,3
2.794,3
2.7195,3
2.23,2
2.1858,2
2.799,2
2.5028,2
2.4125,2
2.4886,3
1.8415,2
2.2127,3
2.4211,3
2.0979,3
2.2255,2
2.3309,2
2.1498,2
2.4593,2
1.9315,2
2.266,3
2.2199,2
2.2611,3
2.6775,3
2.5464,3
2.1078,2
2.1041,3
2.4004,2
2.0165,2
2.3249,2
2.1831,3
1.7608,2
2.4554,2
2.0437,2
2.0282,2
1.7676,2
1.63,2
1.7959,2
1.9332,2
1.6558,2
1.5999,2
1.2069,1
1.7441,2
1.8604,1
3.6729,3
3.5421,5
3.4721,4
2.743,3
2.6813,3
2.3657,3
2.3498,2
2.4008,2
2.4483,2
1.7401,2
1.9918,2
2.8979,3
3.0497,4
2.4779,3
3.5677,4
4.427,5
4.1653,4
4.1831,4
4.0461,4
4.0512,4
4.4907,4
4.4718,4
4.3538,4
4.4098,4
3.5091,3
2.6403,3
2.4583,2
2.6832,4
2.2594,3
2.5205,3
3.9494,3
3.8681,4
3.7255,3
3.4492,5
3.2076,4
4.2787,5
3.3169,3
3.1536,3
3.005,5
2.4945,1
2.537,3
3.6825,5
3.9463,4
4.1039,5
4.1187,5
4.0571,5
4.0688,5
3.8555,4
3.6917,3
4.0838,5
4.0322,3
4.4014,4
3.8555,2
3.7741,3
3.9821,4
3.9942,4
4.5465,3
4.0503,5
4.2794,4
4.017,4
4.5085,5
4.1612,5
3.8482,3
4.2577,3
4.1946,4
3.8304,2
4.1781,5
3.7105,3
3.6875,5
4.2333,4
4.6653,5
3.7132,5
3.5097,4
4.2813,5
4.0625,3
3.9732,5
4.0815,3
4.0223,3
4.1014,3
4.0218,4
3.4204,3
3.8648,4
3.9448,3
3.6816,4
3.9238,5
3.2178,4
3.8429,4
3.5296,5
4.0601,4
4.0858,5
4.5125,3
3.8429,5
4.3375,4
3.6263,3
3.5194,4
3.5266,4
3.7475,3
3.859,3
3.3144,2
3.3109,1
3.3653,3
2.6875,4
3.4617,3
2.7481,4
2.9677,3
3.8981,5
3.1714,3
3.5357,3
3.455,3
2.4018,1
4.6957,5
4.2944,4
4.3801,5
3.7774,3
4.4203,5
4.5534,5
4.5101,4
4.5448,5
4.2357,2
4.2747,5
4.0854,5
4.1165,4
4.1961,4
4.1727,4
3.9181,3
3.4537,4
3.0886,4
3.408,4
3.265,4
3.3973,5
3.2438,4
3.3506,4
3.141,3
3.8234,4
3.4399,2
3.08,4
3.349,3
3.2916,5
3.399,3
3.5357,4
3.5764,3
3.3648,3
3.523,3
3.4,2
3.3703,2
3.2822,2
3.2012,3
3.2224,3
2.6219,3
3.1285,3
3.1057,3
3.149,4
2.9315,2
3.04,2
3.0667,2
2.8633,2
2.8645,3
3.1346,3
2.9341,4
2.8504,2
3.1785,3
2.7056,3
3.0437,1
2.9522,2
2.5925,1
2.7393,2
2.7746,2
2.875,3
2.4227,1
2.6125,3
2.4454,3
2.4416,1
2.2419,1
2.267,1
2.1353,1
2.1832,1
4.2109,4
4.0425,4
4.2896,4
4.1209,4
4.2721,4
4.2277,4
4.2165,5
3.6882,3
3.9718,3
3.1382,1
3.4608,1
2.773,2
3.4545,1
2.8112,1
3.9085,1
3.424,1
3.7732,4
4.2387,5
4.0313,3
4.1911,2
4.3311,3
4.0419,2
3.3116,1
3.2513,3
3.4295,2
3.4184,4
2.8334,3
3.2572,3
3.5114,4
1.1198,3
1.9033,1
1.488,1
1.4865,1
4.0784,5
3.8971,5
3.4292,5
3.8013,4
3.9798,3
3.6451,5
3.9337,4
3.5873,4
3.9266,4
3.8356,4
3.6192,4
3.7584,4
3.7829,4
3.4964,4
3.6866,5
3.5213,5
3.2189,3
3.698,4
3.4964,4
2.7151,3
2.9401,3
4.3992,5
4.1534,5
4.1836,5
4.1509,5
4.3982,5
4.1416,4
4.2037,4
4.0278,4
4.1131,4
4.2309,4
4.2337,4
3.8498,4
3.7369,5
3.9009,3
4.1601,4
3.8969,4
4.2135,4
3.9944,3
3.9131,5
3.9859,4
3.8267,4
3.7962,5
4.0256,4
3.9731,2
3.9071,3
3.574,3
3.7062,3
3.2154,3
3.4985,4
3.8542,5
3.8245,2
2.2962,3
3.3183,5
2.728,2
3.9945,5
3.7447,5
3.4771,5
4.2034,5
4.0239,5
4.0082,2
4.9794,5
4.0472,3
4.8506,4
4.8883,5
4.4927,4
4.3877,5
4.4275,4
3.3832,4
4.9216,5
5.2113,4
4.1755,4
4.7843,4
3.3488,2
4.7667,5
5.0501,5
4.3185,5
3.3446,2
4.276,5
4.5614,5
4.549,5
4.7408,5
4.7482,5
4.7174,5
4.5216,4
4.5268,5
3.4508,4
4.0724,1
3.7966,5
4.1524,4
3.5954,3
3.8759,4
3.66,5
4.0279,3
4.4953,5
4.3154,5
4.3069,5
4.4544,2
4.6066,4
4.1381,5
3.1828,4
4.4168,5
3.1405,4
3.503,4
3.6857,5
4.2327,4
3.8294,5
4.0858,4
3.4125,3
4.2791,3
4.0556,4
4.3714,5
4.0962,4
3.8076,4
3.7166,4
3.4252,4
3.4886,3
3.5359,4
3.6178,4
3.4737,4
3.2634,5
3.1873,2
3.0541,3
3.2136,3
3.5028,4
3.2021,3
3.1192,3
3.1972,3
3.0598,4
2.6819,3
2.7115,3
2.6479,4
2.7067,3
2.7819,3
2.8574,3
2.5664,2
2.3699,2
3.8889,3
3.5065,4
2.1195,4
2.2909,3
5.0063,5
4.6722,5
4.3502,3
4.4053,3
4.1141,3
3.4161,4
4.9058,5
3.9532,5
4.8941,4
4.772,3
3.0626,4
1.7272,1
2.9221,3
2.5409,5
2.4686,4
3.5176,5
2.0458,5
3.7666,5
3.5151,4
3.2981,5
4.2526,5
2.6064,5
4.411,5
4.8696,5
4.6644,4
4.4876,4
4.5407,3
4.5886,4
4.5089,4
4.3816,4
3.9328,2
3.9695,3
3.1419,4
3.7841,4
2.3872,2
1.8386,1
3.8961,5
3.3476,3
3.7884,3
3.4717,3
3.574,3
3.2668,4
3.5144,1
3.4676,3
3.4819,3
3.6157,3
3.5597,4
3.5445,3
3.6532,3
3.5599,3
3.5513,3
3.6343,3
3.5254,3
2.9262,3
3.5232,4
3.5495,3
3.4116,3
3.4541,3
4.2467,5
4.7887,4
4.9069,4
5.1773,5
4.5965,1
4.9781,5
3.6365,3
4.6818,4
4.9162,5
5.3177,5
3.9915,4
3.8977,4
3.9811,4
3.7068,4
3.842,3
3.5986,3
4.5465,5
4.9746,3
4.3675,4
4.5649,4
2.5688,3
4.274,4
3.2917,3
3.2837,1
3.1234,2
3.3161,5
2.6802,3
2.7736,3
2.6515,3
3.4184,2
2.0779,1
2.4877,3
4.7991,4
4.3849,5
4.6183,4
4.3282,1
2.883,5
3.4993,3
3.6584,3
3.4435,2
3.9486,5
4.6423,5
4.0531,5
4.8163,5
3.1222,4
2.7191,5
2.968,5
2.977,1
2.8381,5
3.1303,5
2.8783,3
4.8288,5
4.3697,4
4.3151,4
4.3798,4
4.5811,5
4.1576,5
4.5849,3
2.986,1
2.8023,1
3.2978,3
4.2,5
3.8648,5
3.5258,5
3.4478,5
4.1828,5
4.2614,5
3.1395,2
4.1384,5
4.0939,3
3.8009,3
3.174,4
3.7385,4
3.9816,5
3.5248,4
3.0838,3
3.2186,3
3.2572,4
3.1301,4
2.6147,3
2.917,3
2.4392,3
2.4481,3
3.1623,5
5.3133,5
5.3572,5
5.0225,5
5.4756,5
5.0532,5
2.2412,1
2.3838,3
2.7132,4
2.6333,4
2.6212,2
3.0611,1
2.9973,3
3.3077,4
3.5254,2
2.7557,2
2.8767,2
2.5065,1
2.8913,3
3.3473,3
3.3484,2
2.7928,3
2.7918,4
2.6421,4
2.773,2
2.8618,4
2.4736,4
2.7245,4
2.6551,5
2.7073,3
2.7926,3
2.6361,2
2.5961,3
2.5606,2
2.4809,1
2.5747,1
1.971,1
2.1059,2
2.5539,1
2.2453,3
2.0596,4
1.7539,3
2.3566,1
2.1048,4
2.3808,2
1.7421,1
1.7792,2
1.5257,1
1.051,1
2.1484,2
1.8548,2
2.0971,4
1.8502,3
1.6664,1
1.7783,2
2.4848,2
1.4216,1
1.7789,1
2.0829,1
1.697,2
1.4672,1
1.6446,1
1.4141,2
1.7389,2
1.56,1
1.3917,1
1.001,1
1.4609,1
1.7183,1
1.2584,1
3.63,2
3.5386,3
3.5718,5
3.191,3
3.9376,4
3.9331,1
4.0183,5
3.8675,2
3.7958,3
4.0979,5
4.0424,4
4.4418,3
4.1897,4
3.8516,2
3.8368,3
3.9655,3
4.1462,3
3.9031,4
3.79,4
3.9349,4
3.2484,2
3.3637,4
3.8795,4
5.063,5
5.0815,5
5.1251,5
5.0608,5
4.8133,5
4.9492,5
5.1049,5
4.6583,4
4.9833,5
5.155,5
4.8557,5
4.8727,5
4.9073,4
4.748,5
5.1253,5
4.9024,4
4.6811,5
4.3957,4
3.5205,1
3.9414,5
3.5866,3
3.3449,2
3.4837,3
3.3949,1
3.587,4
3.2936,3
3.5085,5
3.3575,5
4.0418,2
3.9001,4
3.8514,5
3.431,4
3.6023,3
3.6119,4
3.581,5
3.2747,3
3.5895,2
4.0293,3
4.4112,4
4.1672,3
4.4038,5
3.7935,4
4.1574,5
3.6841,5
3.4443,5
3.2019,5
3.7752,4
3.8491,5
3.7314,2
3.5167,4
3.8338,5
3.7158,3
3.1488,5
3.9281,5
3.6824,5
2.6952,5
3.2754,4
2.496,4
2.7904,4
2.7138,2
2.3539,4
2.3936,2
3.0411,4
3.1296,4
2.7756,3
3.0447,4
3.2692,3
2.788,1
3.1485,1
3.0997,5
3.1067,4
2.5697,5
2.3749,3
2.4014,3
3.0685,2
3.6566,3
2.8265,2
3.088,4
3.2927,4
4.2348,4
4.5017,4
4.2444,3
4.2615,5
4.1471,5
4.3176,5
4.3651,5
4.308,4
4.07,4
4.297,3
4.0655,3
3.9597,3
3.9431,3
4.1,3
4.0108,4
3.7718,3
4.0264,4
3.8382,4
4.0642,4
3.9068,3
4.1723,3
4.0942,4
3.9457,3
4.0657,3
4.5068,4
3.6408,5
1.3997,4
3.3452,2
3.0692,3
4.6919,4
4.5037,4
3.6908,3
4.2474,4
3.5752,4
4.2247,4
4.3361,4
4.1835,4
4.2971,4
2.4811,1
2.7888,3
2.5523,2
2.9969,3
3.519,5
2.9706,3
2.5297,1
2.9506,1
3.8469,5
3.6154,4
3.3427,3
3.9496,4
3.5361,5
3.8624,3
3.9545,5
3.5536,4
3.5132,4
3.3607,4
4.3696,5
4.4755,5
4.6343,5
4.598,5
4.2108,3
3.9889,3
3.0952,3
3.1559,5
2.4795,3
2.6137,5
1.9766,4
2.5915,1
2.1591,4
3.986,4
4.0596,3
3.8131,5
4.1701,5
3.8402,5
4.1552,5
4.2699,5
4.0453,5
3.7883,5
4.0869,5
2.3161,2
3.073,3
2.5604,2
2.8462,4
3.8747,3
3.5417,4
3.141,2
3.8457,2
3.0752,4
3.0579,5
2.8754,4
2.9477,3
2.3885,2
2.6624,4
3.0684,4
2.1054,3
2.4536,3
2.3726,3
2.6943,4
2.238,2
2.5613,3
1.7932,3
2.4571,4
2.0347,3
3.1186,4
1.9313,2
1.8567,3
1.594,3
2.3831,1
1.9106,3
1.3545,2
3.9965,3
3.5271,3
3.946,4
3.5941,3
3.6318,4
3.5204,3
2.8675,4
3.8818,5
3.4214,4
3.6847,3
3.5894,3
3.2297,4
3.3281,5
3.1863,3
2.6574,3
3.2627,3
2.3049,3
2.012,3
1.685,3
3.7933,3
3.7559,4
3.9133,3
3.7651,2
3.7187,3
3.5848,2
3.1362,3
3.3604,3
2.5701,3
2.7924,3
2.9459,4
3.2087,4
4.2826,5
2.7619,3
3.4389,3
3.8507,4
4.0512,3
3.7103,3
3.9491,3
4.0426,3
3.9262,4
4.1334,3
4.4884,4
4.499,4
4.3788,4
4.4969,5
4.1733,3
4.2658,2
4.4414,3
4.3054,3
4.0371,4
4.2215,3
4.2104,3
4.0811,3
4.2487,4
4.2302,3
4.042,3
2.5193,3
3.4291,3
3.0394,4
2.7355,4
2.7152,4
3.4352,3
3.3676,3
2.9362,3
2.293,3
4.2084,3
2.35,5
4.2044,2
4.2582,2
4.1924,3
4.4363,3
4.1491,3
4.0329,3
4.3447,5
3.806,4
3.839,5
4.2248,4
4.2678,4
4.1698,5
4.9509,5
4.6398,5
4.7467,4
2.6274,2
3.0462,2
2.9034,3
3.2293,1
3.029,2
3.6217,3
3.538,4
3.7746,4
3.8098,3
3.8759,3
3.5945,3
3.935,4
3.7051,3
3.5951,3
3.7223,4
3.5924,4
3.6673,4
3.7672,3
3.5039,3
3.9176,4
3.9887,2
3.5804,4
3.7445,3
3.6341,3
3.6049,3
3.5589,4
3.9362,4
3.6079,3
3.5507,4
3.689,4
3.5321,3
3.669,3
3.2641,3
2.6869,2
3.5281,3
3.4952,3
3.3885,4
3.4887,3
3.682,3
3.5214,3
3.6536,3
3.5359,4
3.2492,3
3.547,3
3.0604,3
2.4506,3
3.426,3
2.934,3
3.1062,4
3.3483,4
3.2182,4
2.9586,3
2.5,3
3.8297,3
2.5612,3
1.822,2
3.2679,3
2.4797,3
2.9058,3
3.5576,3
2.1621,2
1.9071,2
1.822,2
3.072,4
3.12,2
2.7645,4
2.5628,4
4.4444,5
4.0724,4
4.0046,4
4.5395,5
4.3538,4
4.1333,3
3.9057,4
4.1903,4
4.0838,3
4.4512,3
4.1914,5
3.7515,5
3.7686,1
4.5459,5
4.343,5
4.0267,5
4.1455,5
4.4469,4
4.4795,4
4.541,4
4.3619,5
3.9455,4
4.3427,4
3.9247,4
4.0666,4
4.1583,4
4.4733,5
3.6395,3
3.2234,3
3.5295,4
4.5863,4
4.4327,3
4.2342,4
4.4016,4
4.1921,3
4.484,5
4.422,5
3.9483,5
4.3461,2
4.0699,1
4.0304,3
3.9654,3
4.304,4
4.178,3
4.1497,5
3.934,4
4.0328,4
3.8498,4
3.6601,3
3.4805,4
3.7085,4
3.9359,5
3.682,4
3.5243,2
4.2613,5
4.1748,4
4.3052,5
4.1523,3
4.0634,5
4.0376,4
4.2563,5
4.1201,5
4.2153,5
4.0907,5
4.1102,3
4.0905,4
3.9457,1
4.3986,5
2.5217,1
3.3732,3
3.6657,4
4.2467,4
4.1378,4
3.5377,4
3.3071,1
3.3114,4
3.4682,4
4.0597,4
3.7607,3
4.0027,2
3.2346,1
4.1354,4
3.8877,3
3.2626,1
4.1622,4
4.1553,3
3.9415,3
3.9371,2
2.8248,2
3.9105,4
4.1102,4
2.5154,3
3.1951,3
3.7119,3
3.8684,5
4.2561,4
4.1359,3
4.1281,1
3.9379,4
4.09,5
4.2228,4
3.8797,5
3.8293,5
4.1264,3
4.0652,3
3.9491,2
4.2082,3
2.269,5
3.62,5
3.5363,5
3.9634,5
3.5582,4
3.3799,4
3.4411,4
3.6314,4
2.9014,4
3.4856,5
3.4836,1
4.0851,5
4.0062,4
4.1245,4
3.5485,4
4.2554,2
3.7704,2
1.8372,3
2.3427,4
1.9381,2
3.3218,5
2.7473,1
2.3647,4
2.4847,3
2.3063,2
2.0826,5
2.5375,3
2.4753,4
2.1502,4
2.2872,3
2.091,1
1.6618,1
1.4073,1
1.4398,1
3.4228,5
3.1165,5
3.7006,5
3.8443,5
3.3168,2
2.1898,1
4.3203,5
4.1434,5
3.9927,5
3.3207,3
3.0306,2
3.1347,3
3.2818,5
3.4636,1
2.4047,2
3.2389,2
3.4801,2
3.2022,1
3.1708,3
3.2103,4
3.2247,4
2.6516,3
3.0504,4
3.2722,3
2.9418,4
2.9922,4
2.9357,2
2.5826,4
3.3467,3
3.1974,4
3.018,5
3.0591,3
2.4203,2
2.8923,5
2.9439,2
2.8747,2
1.9967,4
3.2316,3
3.3623,1
2.5595,1
3.0389,1
3.1512,1
2.7243,3
2.3497,5
2.7928,1
2.586,3
2.1141,3
3.7272,3
3.8335,3
3.9705,3
3.6637,4
3.406,4
3.3522,4
3.5329,4
3.1977,4
2.9162,3
4.1288,3
4.5385,4
3.695,4
4.0983,4
3.4481,4
3.2689,4
3.8898,4
3.0001,3
3.4177,3
3.0813,4
3.0503,3
2.9314,4
4.3875,4
4.6654,5
4.6409,4
4.7741,5
4.4361,4
4.5319,5
5.0005,5
3.6102,3
3.9369,5
4.134,3
3.6732,4
3.5909,1
3.3553,5
3.4106,3
3.4816,1
3.8517,3
3.7582,3
3.2283,3
3.0022,2
4.187,4
3.7745,5
3.8013,3
3.6674,3
3.6022,3
4.4544,5
4.2407,3
4.6082,4
4.0634,5
4.0588,4
3.2476,4
3.6221,4
2.8645,4
4.6603,5
4.5849,4
4.4936,5
4.4746,3
4.6087,5
4.3814,5
4.3965,4
4.202,5
4.2422,5
3.6867,4
4.1121,5
3.0414,4
3.539,4
3.6745,4
3.8859,4
3.643,4
3.4382,4
3.6322,3
3.6999,3
3.6928,3
3.52,4
1.8862,1
3.9184,5
3.2572,4
3.7516,5
3.199,4
2.4443,3
2.7224,3
2.5831,1
3.682,3
3.5554,5
3.8325,4
3.6312,4
3.5913,4
3.5937,1
3.4615,5
3.9912,5
4.1608,5
4.7081,4
3.2321,3
2.852,1
4.1387,4
3.5756,2
3.9464,3
3.5217,4
3.8657,4
3.5126,3
4.0337,2
4.0273,4
4.1559,5
3.7146,5
3.8205,2
3.3781,3
3.5263,3
4.3471,4
4.4712,3
4.2932,4
3.9824,4
4.4225,4
3.6248,5
4.1924,4
4.3969,4
3.833,4
4.3569,3
4.605,2
4.261,3
3.8371,4
3.8697,3
3.9836,5
4.0895,4
4.4026,5
3.8471,5
3.151,3
3.2294,3
3.7604,4
3.735,4
3.5315,4
3.3836,2
3.7729,4
4.1105,4
3.8257,4
3.4022,3
3.171,4
2.6672,3
2.9557,2
2.7773,3
2.5304,2
3.3452,3
3.2863,4
3.2328,1
2.9892,2
3.1494,5
3.0745,4
3.3693,5
3.5313,4
3.2361,5
3.0826,5
2.9841,3
3.296,3
2.8223,3
3.0362,4
3.1458,5
3.012,4
2.7979,3
2.8153,3
3.3582,4
3.232,2
2.8665,3
3.1466,4
3.0865,4
2.9819,4
3.0424,4
3.0652,4
2.9254,1
2.7106,3
3.0926,3
2.8692,4
3.1159,4
3.2035,4
2.7577,5
2.6883,3
3.0863,4
2.7698,3
2.7397,3
3.0646,3
3.2443,4
2.3814,3
2.9764,3
2.553,5
2.2572,3
2.6816,3
2.5652,2
2.496,2
2.7105,4
2.4876,4
2.3713,3
2.1967,3
2.6799,3
2.1744,3
2.257,4
2.1033,2
2.0263,4
1.9371,3
2.0284,2
2.2435,4
