5,3,4,1.1176
5,3,4,1.131
5,4,1,1.1297
5,4,1,1.1284
3.3723,3,0.13858,1.123
5,3,4,1.1358
4.9345,5,0.0042887,1.1299
4.6027,3,2.5685,1.1357
4.8792,5,0.014585,1.13
3.9839,4,0.00025869,1.1243
5,5,0,1.1186
4.0106,5,0.97891,1.1174
4.7371,4,0.54334,1.1143
4.0477,3,1.0978,1.1137
5,5,0,1.1083
5,5,0,1.103
5,5,0,1.0978
5,4,1,1.097
5,5,0,1.0919
4.8182,5,0.033041,1.087
5,4,1,1.0862
4.8822,5,0.013886,1.0814
4.9854,5,0.00021174,1.0765
5,4,1,1.0759
3.7207,4,0.078022,1.0715
4.0099,5,0.98031,1.0708
2.924,4,1.1578,1.0708
3.969,4,0.00096217,1.0663
4.797,4,0.63528,1.0643
4.9526,5,0.002248,1.0598
4.4317,5,0.32298,1.0566
5,3,4,1.0679
5,5,0,1.0635
5,3,4,1.0744
5,5,0,1.07
4.8858,3,3.5562,1.079
4.2132,5,0.61904,1.077
3.4402,2,2.0743,1.0804
3.3664,1,5.5997,1.0963
3.8985,3,0.80731,1.0949
3.5912,2,2.5319,1.0995
3.6412,4,0.12876,1.0958
3.2654,1,5.1321,1.1093
3.2255,1,4.9527,1.1218
3.7706,1,7.6763,1.143
3.4877,3,0.23789,1.1395
3.2189,1,4.9234,1.1511
3.1063,2,1.2239,1.1508
3.5731,3,0.32841,1.1477
4.4815,4,0.23189,1.1443
4.7349,1,13.949,1.1831
5,5,0,1.1789
5,5,0,1.1747
3.1374,3,0.018871,1.1707
3.0809,3,0.0065449,1.1666
2.6877,3,0.097535,1.1629
3.843,3,0.71068,1.161
3.8626,3,0.74409,1.1592
1.8105,3,1.415,1.1594
2.9085,3,0.0083777,1.1555
1.1197,3,3.5354,1.1619
2.9958,3,1.806e-05,1.158
2.962,2,0.92539,1.1568
3.3345,3,0.11191,1.1534
2.802,3,0.03922,1.1497
4.0815,5,0.84357,1.1484
3.9967,4,1.1111e-05,1.1447
4.4253,4,0.18087,1.1415
2.9267,4,1.1521,1.1411
2.9989,3,1.1253e-06,1.1375
2.8361,3,0.026851,1.134
2.2846,4,2.9425,1.1386
2.7294,2,0.53197,1.1365
2.6807,3,0.10196,1.1333
2.7353,2,0.54067,1.1313
3.1797,2,1.3916,1.1316
3.781,3,0.60993,1.1298
3.2809,4,0.51713,1.1278
4.1541,4,0.023733,1.1245
4.0848,2,4.3465,1.1326
4.6188,4,0.3829,1.1302
4.0632,4,0.0039888,1.1269
3.6998,3,0.48974,1.1249
2.7331,4,1.6052,1.1258
4.4831,2,6.1656,1.1382
2.9831,3,0.00028718,1.135
3.8836,4,0.013557,1.1318
2.8959,3,0.01083,1.1286
5,5,0,1.1254
2.8815,3,0.014044,1.1223
2.6424,4,1.8431,1.1237
2.4085,3,0.34982,1.1215
1.9274,2,0.0052668,1.1184
4.5533,5,0.19952,1.1159
3.7627,4,0.056308,1.113
4.4749,2,6.125,1.1248
5,4,1,1.1241
3.9168,3,0.84054,1.1231
3.2566,5,3.0394,1.1273
4.5526,4,0.30536,1.1251
4.8129,5,0.03501,1.1222
4.8153,4,0.66474,1.1208
4.106,4,0.011231,1.1179
3.2221,2,1.4935,1.1185
4.0339,3,1.0689,1.118
3.8349,3,0.69708,1.1168
4.1567,4,0.024551,1.114
3.4758,5,2.3231,1.1164
2.9372,2,0.87826,1.1156
3.1032,3,0.010657,1.1128
3.4992,3,0.24924,1.1106
4.1415,4,0.020033,1.1079
3.2335,3,0.054538,1.1052
3.8347,5,1.3579,1.1055
3.6519,4,0.12116,1.1031
3.4456,2,2.0897,1.105
5,5,0,1.1023
4.0504,5,0.90175,1.1017
3.0394,4,0.92281,1.101
4.3415,5,0.43363,1.0993
2.9157,4,1.1757,1.0993
4.5996,3,2.5588,1.1022
3.6068,4,0.1546,1.0999
2.67,4,1.7689,1.1011
4.3776,3,1.8979,1.1025
4.0741,1,9.4503,1.1198
3.588,5,1.9936,1.1213
3.3846,4,0.37874,1.1195
3.9625,5,1.0763,1.1191
3.9396,5,1.1244,1.1189
3.2042,5,3.225,1.1229
3.1403,4,0.73902,1.1218
3.9332,4,0.0044656,1.1193
3.4433,4,0.30993,1.1174
3.2773,3,0.076891,1.1151
2.985,4,1.0303,1.1146
3.1069,2,1.2253,1.1146
3.6609,3,0.4368,1.113
4.2976,4,0.088565,1.1108
4.1294,5,0.75788,1.1098
3.3797,4,0.3848,1.1082
3.6008,4,0.15939,1.1061
3.7494,4,0.062802,1.1038
3.3166,3,0.10024,1.1016
2.9185,3,0.0066452,1.0993
2.9082,5,4.3756,1.1054
3.033,1,4.133,1.111
3.6207,2,2.6266,1.1136
4.086,3,1.1794,1.1135
3.0835,2,1.174,1.1134
3.4416,3,0.19505,1.1114
4.1752,2,4.7317,1.1179
3.2156,1,4.9089,1.1247
3.6344,1,6.9399,1.135
3.8391,1,8.0606,1.1472
3.4065,1,5.791,1.1551
4.1957,4,0.038304,1.1528
4.734,1,13.943,1.1747
4.8269,5,0.029959,1.1724
4.1738,4,0.030219,1.1701
5,5,0,1.1678
3.6167,4,0.14691,1.1657
5,5,0,1.1634
4.9848,4,0.9698,1.1627
4.7819,3,3.1751,1.1658
4.6735,5,0.10657,1.1637
3.2552,3,0.06515,1.1615
4.4829,5,0.26735,1.1597
3.0084,1,4.0337,1.1642
3.9965,2,3.9859,1.1686
5,4,1,1.168
5,5,0,1.1657
5,5,0,1.1635
5,4,1,1.1629
4.9237,4,0.85325,1.1621
3,3,1.7608e-09,1.1599
3.5318,1,6.41,1.1681
2.3471,4,2.7321,1.1703
2.9954,2,0.99085,1.1697
1.4495,3,2.4041,1.1713
2.7864,2,0.61841,1.1701
3.3962,3,0.15697,1.1682
2.8126,3,0.035131,1.1661
2.5451,1,2.3874,1.1677
2.7204,4,1.6373,1.1682
3.7864,4,0.045624,1.1661
3.7856,4,0.045984,1.1641
1,4,9,1.1759
4.1093,2,4.4492,1.1805
4.3397,4,0.11537,1.1786
4.5488,4,0.30119,1.177
2.273,2,0.074516,1.175
4.7455,4,0.5557,1.1737
4.9717,3,3.8876,1.1775
4.0495,4,0.0024518,1.1754
2.5204,3,0.23006,1.1737
2.8482,3,0.023046,1.1717
3.6592,4,0.11615,1.1698
3.8392,3,0.70419,1.1688
4.1312,3,1.2796,1.1687
3.7103,4,0.08394,1.1668
3.828,4,0.029584,1.1648
3.4314,4,0.32326,1.1633
3.6087,4,0.15311,1.1616
4.1671,4,0.027933,1.1596
3.8072,2,3.2659,1.1624
4.9604,4,0.9224,1.1618
4.9326,4,0.86971,1.1611
4.0868,3,1.1811,1.1609
4.4725,2,6.1131,1.1677
5,4,1,1.1672
4.5776,5,0.17846,1.1655
4.2366,2,5.0023,1.1707
2.4776,3,0.27289,1.1691
4.7237,3,2.9712,1.1714
4.5646,4,0.31875,1.1699
5,4,1,1.1694
4.7583,5,0.058419,1.1676
4.7186,3,2.9535,1.1698
4.691,3,2.8595,1.1718
4.8873,3,3.562,1.1748
4.5043,4,0.25428,1.1733
3.883,5,1.2477,1.1731
4.1559,5,0.71257,1.1722
4.076,5,0.85375,1.1715
3.6929,3,0.48006,1.1703
3.8009,4,0.039649,1.1685
3.8825,5,1.2488,1.1683
4.0553,2,4.2241,1.1722
3.5694,2,2.4629,1.1736
4.0878,3,1.1834,1.1734
3.7682,3,0.59014,1.1723
3.1654,2,1.3582,1.1723
3.5052,3,0.25518,1.1708
3.5229,2,2.3193,1.1721
3.015,1,4.0603,1.1756
3.2044,3,0.041796,1.1739
3.1827,3,0.033397,1.1721
2.5668,1,2.4549,1.1735
4.9292,4,0.86341,1.1729
4.5313,5,0.21967,1.1714
4.3305,4,0.1092,1.1697
3.5559,4,0.19721,1.1682
3.8577,4,0.020262,1.1665
3.6087,3,0.37054,1.1652
3.2399,3,0.057543,1.1636
5,5,0,1.1618
3.8257,5,1.3789,1.1619
5,4,1,1.1614
5,4,1,1.161
5,4,1,1.1605
4.8564,5,0.020629,1.1588
4.5468,4,0.29902,1.1575
5,2,9,1.1671
5,2,9,1.1766
3.0191,4,0.96212,1.1761
3.8312,3,0.69094,1.1752
4.2967,4,0.088009,1.1737
4.3387,3,1.792,1.1742
3.999,4,9.9716e-07,1.1725
4.3467,4,0.12022,1.1709
4.5119,2,6.3096,1.1769
3.9011,3,0.81198,1.1762
2.8839,4,1.2456,1.1761
1.3491,3,2.7255,1.1777
2.5555,1,2.4195,1.1789
2.2273,5,7.6879,1.1864
3.3303,2,1.7696,1.1868
2.2944,3,0.49786,1.1858
2.8304,4,1.3679,1.1857
1.9795,2,0.00041862,1.1841
3.3342,4,0.44327,1.1829
4.001,4,9.4427e-07,1.1813
4.1843,2,4.7711,1.1852
2.3033,2,0.092013,1.1837
2.1774,3,0.67666,1.1829
3.9808,2,3.9234,1.1858
4.3358,3,1.7843,1.1862
3.8303,4,0.028806,1.1846
2.7428,2,0.55181,1.1837
3.6722,2,2.7962,1.1853
3.5859,2,2.5152,1.1865
3.3412,4,0.43402,1.1854
1.7406,5,10.623,1.1958
3.2087,3,0.043538,1.1942
2.5978,3,0.16178,1.1928
3.2183,4,0.61109,1.1919
3.101,3,0.010192,1.1904
2.7993,4,1.4416,1.1904
2.817,5,4.7654,1.1941
3.1177,4,0.77839,1.1934
2.8981,3,0.010385,1.1918
4.4772,3,2.1822,1.1927
2.9058,4,1.1973,1.1924
3.0677,4,0.86926,1.1918
4.3551,3,1.8363,1.1923
2.7209,4,1.636,1.1925
1.4147,3,2.5133,1.1937
2.1699,2,0.028865,1.1922
3.6089,5,1.9353,1.1927
4.0208,5,0.95878,1.1922
3.8791,1,8.2894,1.1996
5,4,1,1.1991
4.4982,5,0.25178,1.1978
4.517,5,0.23326,1.1966
3.5915,5,1.9838,1.1972
5,5,0,1.1956
5,5,0,1.1941
5,5,0,1.1926
4.8492,4,0.7211,1.1919
5,3,4,1.1946
4.3167,2,5.367,1.1987
4.831,3,3.3525,1.2007
4.3928,2,5.7253,1.2051
4.228,2,4.9642,1.2087
5,4,1,1.2082
5,5,0,1.2067
5,5,0,1.2053
5,3,4,1.2079
5,5,0,1.2064
3.0363,4,0.92868,1.2058
4.0357,3,1.0727,1.2055
4.0549,2,4.2227,1.2082
3.5484,4,0.20391,1.207
3.0291,3,0.00084476,1.2055
3.8492,3,0.72108,1.2048
3.1246,5,3.517,1.2069
4.8931,4,0.79769,1.2062
3.2558,3,0.065442,1.2048
1.5553,3,2.0871,1.2054
4.008,3,1.016,1.205
3.8235,4,0.031169,1.2036
3.4508,4,0.30167,1.2025
2.8208,4,1.3906,1.2024
3.9599,4,0.0016084,1.201
3.2895,4,0.50478,1.2001
2.209,2,0.043668,1.1987
3.219,3,0.047946,1.1974
2.2502,3,0.56226,1.1965
2.8565,3,0.020593,1.1951
3.4991,1,6.2455,1.1998
4.0767,4,0.005885,1.1984
2.8724,2,0.76112,1.1978
2.8981,4,1.2141,1.1976
3.2067,4,0.62939,1.1968
2.7004,3,0.089785,1.1955
4.1353,3,1.289,1.1954
1.7135,2,0.08211,1.1941
3.5872,3,0.34479,1.193
4.1672,2,4.6966,1.1962
4.065,3,1.1342,1.1959
4.0282,3,1.0572,1.1955
2.3772,1,1.8966,1.196
3.9435,3,0.89023,1.1955
3.8318,2,3.3554,1.1973
3.7554,2,3.0813,1.1988
3.564,1,6.5738,1.2036
4.3177,3,1.7362,1.2039
4.5036,5,0.24645,1.2028
4.2798,3,1.638,1.2029
4.5486,5,0.20373,1.2018
4.5431,1,12.553,1.212
4.385,4,0.14825,1.2108
3.9192,3,0.84485,1.2102
4.5472,4,0.29938,1.2092
1.8477,4,4.6323,1.212
3.1809,4,0.67094,1.2113
4.3942,4,0.15542,1.2101
4.0959,2,4.3926,1.2128
3.8076,3,0.65225,1.212
5,4,1,1.2116
4.3091,3,1.7136,1.2118
2.9084,4,1.1915,1.2116
5,4,1,1.2112
3.7402,2,3.0282,1.2126
4.6499,2,7.022,1.2175
4.0174,3,1.035,1.2171
4.2326,2,4.9846,1.2202
2.909,2,0.82632,1.2196
4.4707,5,0.2802,1.2185
3.6927,4,0.094448,1.2173
5,3,4,1.2195
3.9041,2,3.6255,1.2214
3.5543,5,2.0902,1.2219
3.818,3,0.66918,1.2212
4.0752,2,4.3066,1.2236
4.1857,1,10.149,1.231
5,5,0,1.2297
4.4711,1,12.049,1.2386
4.1919,1,10.188,1.2459
3.9017,3,0.81302,1.2453
4.2011,3,1.4427,1.2452
4.7184,2,7.3899,1.2501
3.2223,3,0.049404,1.2488
4.3733,4,0.13936,1.2476
3.128,4,0.76044,1.247
5,3,4,1.249
3.5438,4,0.20812,1.2479
3.3757,3,0.14119,1.2467
3.5836,4,0.17335,1.2456
2.7285,3,0.073738,1.2444
3.3765,1,5.6477,1.2477
2.2977,4,2.8979,1.2488
2.7977,4,1.4456,1.2487
3.292,4,0.50121,1.2479
3.4881,3,0.23826,1.2468
3.3093,5,2.8586,1.2478
3.5028,3,0.25276,1.2468
3.5322,5,2.1543,1.2473
3.0577,4,0.88787,1.2467
3.1966,3,0.03865,1.2455
2.9104,3,0.0080273,1.2443
2.5214,4,2.1862,1.2448
3.7173,4,0.079899,1.2436
3.9476,3,0.89787,1.2431
3.0466,4,0.90893,1.2426
3.4668,3,0.21794,1.2415
2.8649,4,1.2883,1.2413
2.8955,3,0.010929,1.2401
3.2284,3,0.052154,1.2389
3.9462,2,3.7878,1.2407
2.9395,3,0.003657,1.2395
1.7284,1,0.53053,1.2387
2.5453,4,2.1161,1.2392
1.9784,1,0.95721,1.2387
3.0912,4,0.82586,1.2382
3.4997,3,0.24968,1.2372
5,4,1,1.2368
5,5,0,1.2356
3.9581,3,0.91798,1.2351
5,5,0,1.2339
5,4,1,1.2335
5,5,0,1.2323
5,4,1,1.2319
4.893,5,0.011453,1.2307
4.8835,5,0.013569,1.2296
5,4,1,1.2292
5,5,0,1.228
5,5,0,1.2269
5,3,4,1.2288
4.426,4,0.18145,1.2278
5,3,4,1.2297
4.5789,5,0.17733,1.2286
5,4,1,1.2283
5,4,1,1.2279
5,4,1,1.2275
5,5,0,1.2263
5,4,1,1.2259
5,5,0,1.2248
5,4,1,1.2244
5,4,1,1.2241
5,4,1,1.2237
5,4,1,1.2233
5,5,0,1.2222
5,4,1,1.2218
5,3,4,1.2237
5,4,1,1.2233
4.9964,4,0.9929,1.2229
4.9567,1,15.656,1.2335
4.8297,4,0.68848,1.2328
5,5,0,1.2317
5,4,1,1.2313
5,5,0,1.2302
5,4,1,1.2298
5,4,1,1.2295
5,4,1,1.2291
3.9748,5,1.0511,1.2288
2.9918,5,4.0329,1.2306
4.0795,5,0.8474,1.2301
4.3881,5,0.37442,1.2293
1.7667,1,0.58789,1.2286
3.9372,5,1.1295,1.2283
3.7618,4,0.05674,1.2273
4.5502,3,2.403,1.2279
1,4,9,1.2333
2.6359,4,1.8607,1.2336
3.2275,4,0.59676,1.2329
3.1995,3,0.0398,1.2319
1.9809,3,1.0385,1.2315
4.7961,4,0.63375,1.2309
2.9775,4,1.0455,1.2305
3.3222,3,0.10383,1.2295
3.224,2,1.4981,1.2295
3.357,3,0.12741,1.2285
3.7709,5,1.5107,1.2286
2.9634,4,1.0746,1.2282
4.2037,3,1.4489,1.2282
2.6402,4,1.8491,1.2284
3.2977,4,0.49329,1.2277
2.1092,3,0.79345,1.2272
3.8086,2,3.2709,1.2285
4.043,2,4.174,1.2303
3.1379,4,0.74319,1.2298
2.0043,3,0.99136,1.2294
2.6035,1,2.5713,1.2302
1.9811,2,0.00035662,1.2291
2.4811,4,2.307,1.2297
1.8768,1,0.76872,1.2291
1.9811,1,0.96259,1.2288
2.671,4,1.7662,1.2289
3.9164,5,1.1742,1.2287
2.7179,5,5.208,1.2313
4.1793,4,0.032138,1.2302
3.685,3,0.46928,1.2295
4.6953,3,2.8742,1.2305
3.7737,3,0.59865,1.2298
4.9464,3,3.7886,1.2314
4.164,4,0.026902,1.2304
5,5,0,1.2293
3.6051,4,0.15597,1.2284
3.8218,4,0.031764,1.2274
4.0336,3,1.0683,1.2271
4.5798,4,0.33614,1.2263
4.7725,4,0.59675,1.2257
3.6437,4,0.12696,1.2248
4.0399,3,1.0814,1.2245
3.2795,3,0.078102,1.2235
4.2147,4,0.046114,1.2226
3.7899,4,0.044127,1.2216
2.1437,4,3.4459,1.2229
3.8375,5,1.3513,1.2228
3.3598,3,0.12946,1.2219
5,4,1,1.2216
2.6175,3,0.14627,1.2207
3.1437,4,0.73328,1.2202
4.3937,4,0.15499,1.2193
3.5902,3,0.34833,1.2185
3.1683,4,0.69169,1.218
4.8582,4,0.73657,1.2175
4.3708,4,0.13746,1.2166
4.7896,1,14.361,1.2251
5,4,1,1.2248
4.8874,4,0.78743,1.2243
4.9457,3,3.7856,1.2258
4.6134,4,0.37631,1.2251
4.5516,3,2.4076,1.2257
5,3,4,1.2273
4.7046,1,13.724,1.2352
4.7187,2,7.3916,1.239
4.3867,1,11.47,1.2453
5,3,4,1.2469
5,3,4,1.2484
5,3,4,1.25
5,3,4,1.2515
5,4,1,1.2512
5,3,4,1.2527
5,4,1,1.2524
5,4,1,1.252
4.6043,4,0.36514,1.2512
2.6339,2,0.40181,1.2505
2.8203,3,0.032305,1.2496
2.761,4,1.5352,1.2495
2.5602,3,0.19342,1.2487
1.7932,2,0.042746,1.2477
2.3179,2,0.10104,1.2468
2.8134,3,0.034817,1.2459
2.3025,2,0.091511,1.245
1.7543,2,0.060358,1.2441
2.9523,2,0.90695,1.2437
2.2924,2,0.085471,1.2428
2.5393,2,0.29087,1.242
2.2794,2,0.078072,1.2411
2.3637,3,0.40488,1.2404
4.3058,3,1.7052,1.2405
2.5706,2,0.32554,1.2397
2.4535,3,0.2987,1.239
1.9035,2,0.0093189,1.238
2.5333,2,0.2844,1.2373
2.2734,2,0.074762,1.2364
1.3472,3,2.7319,1.2371
1.8718,3,1.2728,1.2369
1.4608,3,2.3691,1.2375
2.9871,2,0.97437,1.2371
2.9334,2,0.87117,1.2367
2.4297,1,2.044,1.237
2.444,2,0.19711,1.2362
2.3372,3,0.43933,1.2356
2.3837,4,2.6126,1.2362
1.6275,2,0.13873,1.2354
3.2886,1,5.2377,1.2376
4.9553,1,15.644,1.2461
4.904,1,15.241,1.2543
3.299,1,5.2855,1.2565
4.5556,5,0.19753,1.2556
4.4313,4,0.18601,1.2548
4.1248,5,0.76599,1.2543
3.5053,4,0.24468,1.2536
2.5566,4,2.0835,1.2539
3.1634,2,1.3536,1.2537
2.6635,3,0.11325,1.2529
2.6669,3,0.11093,1.252
2.9342,3,0.0043325,1.2511
3.6053,3,0.36645,1.2504
4.8217,3,3.3184,1.2514
2.3128,2,0.097817,1.2506
3.1653,2,1.3579,1.2504
2.7803,2,0.60889,1.2499
2.6873,2,0.47239,1.2493
1.9759,2,0.00058203,1.2483
1.7046,3,1.6781,1.2484
1.9854,2,0.00021368,1.2475
1.6739,3,1.7586,1.2476
2.4238,3,0.33201,1.2469
1.7797,3,1.489,1.2469
2.0788,2,0.0062154,1.246
2.1054,2,0.01111,1.2451
2.9085,2,0.82537,1.2447
2.5443,2,0.29629,1.244
1,2,1,1.2436
2.7127,3,0.08254,1.2428
2.6423,2,0.41255,1.2421
3.2145,3,0.046001,1.2413
3.6284,3,0.39492,1.2406
2.5853,3,0.17196,1.2398
2.275,2,0.075598,1.239
1.8564,3,1.3079,1.2389
2.5679,2,0.32245,1.2382
2.2632,2,0.06928,1.2373
1.627,2,0.13911,1.2366
2.5716,3,0.18356,1.2358
1,2,1,1.2355
1.5887,2,0.16919,1.2347
1,2,1,1.2344
2.0733,2,0.0053735,1.2335
1.5215,2,0.22893,1.2328
1.9313,2,0.0047128,1.232
2.7139,2,0.50965,1.2314
1.9045,2,0.0091136,1.2305
1.6305,2,0.13656,1.2298
1.6229,2,0.14221,1.229
1.527,1,0.27769,1.2283
1.7512,2,0.061919,1.2275
2.0224,1,1.0454,1.2272
4.1053,3,1.2218,1.227
3.2667,5,3.0042,1.2279
4.5584,4,0.31181,1.2272
3.0224,3,0.00050086,1.2264
2.7158,3,0.080779,1.2256
2.5597,3,0.19389,1.2248
3.7579,2,3.0902,1.2257
1.9984,2,2.4454e-06,1.2249
2.8064,2,0.65027,1.2244
2.015,2,0.00022418,1.2236
2.0032,2,1.0135e-05,1.2227
2.938,3,0.0038385,1.2219
2.5354,4,2.145,1.2223
3.3387,3,0.11469,1.2215
4.4573,4,0.20916,1.2208
3.9322,5,1.1401,1.2206
2.9697,4,1.0614,1.2204
5,4,1,1.2201
4.9357,4,0.87552,1.2197
3.9697,4,0.00091604,1.2189
5,4,1,1.2187
5,4,1,1.2184
5,4,1,1.2181
4.8951,4,0.80119,1.2177
4.7595,3,3.0959,1.2186
3.4787,3,0.22912,1.2179
3.6007,2,2.5621,1.2185
2.6908,4,1.714,1.2187
2.2594,3,0.54853,1.2182
2.3275,3,0.4523,1.2176
4.1838,3,1.4013,1.2175
3.554,4,0.19894,1.2168
1.7057,3,1.6753,1.217
3.4492,5,2.4051,1.2175
3.2658,4,0.53906,1.2169
4.0248,5,0.951,1.2167
3.3169,3,0.10042,1.2159
3.2046,3,0.041856,1.2151
2.949,5,4.2065,1.2166
2.949,1,3.7987,1.2179
1.0139,3,3.9444,1.2192
3.449,5,2.4056,1.2197
3.6332,4,0.13457,1.2189
4.34,5,0.43563,1.2184
4.1788,5,0.67445,1.2179
3.8612,5,1.2968,1.2178
4.7457,5,0.064669,1.2171
3.925,4,0.0056233,1.2163
3.7279,3,0.52991,1.2158
4.0213,5,0.95782,1.2155
3.4679,3,0.21891,1.2149
3.8519,4,0.02194,1.2141
1.7344,2,0.070559,1.2133
5,3,4,1.2147
4.0128,4,0.00016484,1.2139
3.681,4,0.10179,1.2132
4.6252,3,2.6412,1.2138
4.0387,5,0.92406,1.2135
4.5525,4,0.30528,1.2129
2.8924,4,1.2268,1.2127
4.9793,5,0.00042933,1.212
4.3299,5,0.44902,1.2114
3.9422,3,0.8878,1.2111
3.6622,3,0.43854,1.2106
4.2987,4,0.089236,1.2099
3.9312,2,3.7295,1.2111
4.2729,5,0.52869,1.2106
3.4942,3,0.24424,1.2099
3.6387,5,1.8532,1.2101
4.7041,4,0.49571,1.2096
4.9523,5,0.0022721,1.2089
3.6293,5,1.8787,1.2091
3.6853,4,0.099021,1.2084
4.1545,5,0.71491,1.208
3.7535,3,0.56769,1.2075
3.9911,5,1.0179,1.2073
4.1906,3,1.4176,1.2073
4.0228,3,1.0461,1.2071
3.5349,3,0.28615,1.2065
4.0247,4,0.00060967,1.2057
4.1714,3,1.3723,1.2057
4.6776,4,0.45918,1.2051
3.9871,3,0.97442,1.2049
3.7187,4,0.07914,1.2042
4.7195,5,0.078684,1.2035
3.2654,4,0.53959,1.203
3.5351,4,0.21611,1.2024
3.5296,5,2.162,1.2028
4.0475,4,0.0022547,1.202
4.6354,5,0.13293,1.2013
4.5067,3,2.27,1.2018
3.8429,5,1.339,1.2017
4.2014,4,0.040579,1.201
4.6875,3,2.8477,1.2017
3.6513,4,0.1216,1.201
4.6806,4,0.46323,1.2005
2.595,3,0.16402,1.1999
3.859,3,0.7378,1.1995
3.37,2,1.8769,1.1998
4.6389,1,13.241,1.2057
1.653,3,1.8145,1.2059
2.6875,4,1.7226,1.206
3.492,3,0.24204,1.2054
2.7245,4,1.6269,1.2055
3.7877,3,0.62044,1.2051
3.8981,5,1.2143,1.205
3.1835,3,0.033689,1.2043
3.6275,3,0.39374,1.2037
3.455,3,0.207,1.2031
2.3937,1,1.9424,1.2034
3.7072,5,1.6712,1.2035
3.5778,4,0.17825,1.2028
4.4838,5,0.26649,1.2023
3.3997,3,0.15978,1.2016
5,5,0,1.2009
3.6801,5,1.742,1.2011
4.0544,4,0.0029627,1.2003
5,5,0,1.1996
4.7671,2,7.6567,1.2027
4.1663,5,0.69513,1.2023
4.537,5,0.21441,1.2017
3.828,4,0.029599,1.201
3.6178,4,0.14607,1.2004
4.0416,4,0.0017309,1.1997
3.9432,3,0.88969,1.1994
3.6102,4,0.15191,1.1988
3.1541,4,0.71554,1.1984
4.0785,4,0.0061546,1.1977
3.265,4,0.54024,1.1973
4.3164,5,0.46732,1.1968
2.7285,4,1.6167,1.1969
2.7103,4,1.6633,1.197
3.1702,3,0.028969,1.1963
4.476,4,0.22655,1.1957
3.3933,2,1.9413,1.196
2.6466,4,1.8318,1.1962
4.6086,3,2.5875,1.1967
3.3369,5,2.766,1.1974
3.3667,3,0.1345,1.1968
2.344,4,2.7423,1.1974
3.2074,3,0.043009,1.1967
3.298,3,0.088783,1.1961
3.1767,3,0.031212,1.1954
2.2016,2,0.040656,1.1947
4.5327,2,6.4144,1.1971
3.3211,2,1.7454,1.1973
3.0596,3,0.0035523,1.1966
1.2731,3,2.9823,1.1973
1.3403,3,2.7546,1.198
2.5362,3,0.21508,1.1974
